id,send_time_ns,recv_time_ns,rtt_ns,send_jitter_ns,rtt_jitter_ns
623,505572023721,505572389183,365462,1365,8007
624,505573023060,505573419815,396755,-661,31293
625,505574023771,505574386309,362538,711,-34217
626,505575023197,505575436149,412952,-574,50414
627,505576024801,505576388979,364178,1604,-48774
628,505577159107,505577533168,374061,134306,9883
629,505578023490,505578304316,280826,-135617,-93235
630,505579021566,505579425943,404377,-1924,123551
631,505580021085,505580482432,461347,-481,56970
632,505581021113,505581464014,442901,28,-18446
633,505582022155,505582408872,386717,1042,-56184
634,505583022139,505583469424,447285,-16,60568
635,505584022419,505584443430,421011,280,-26274
636,505585021027,505585429371,408344,-1392,-12667
637,505586027159,505586457116,429957,6132,21613
638,505587021138,505587302407,281269,-6021,-148688
639,505588025282,505588330057,304775,4144,23506
640,505589021347,505589269704,248357,-3935,-56418
641,505590021521,505590312639,291118,174,42761
642,505591020883,505591291986,271103,-638,-20015
643,505592028544,505592381471,352927,7661,81824
644,505593035425,505593419186,383761,6881,30834
645,505594032751,505594312537,279786,-2674,-103975
646,505595045564,505595336508,290944,12813,11158
647,505596045653,505596340219,294566,89,3622
648,505597051141,505597377691,326550,5488,31984
649,505598050480,505598395178,344698,-661,18148
650,505599050118,505599415321,365203,-362,20505
651,505600029138,505600342718,313580,-20980,-51623
652,505601029500,505601336370,306870,362,-6710
653,505602028432,505602291101,262669,-1068,-44201
654,505603025912,505603294872,268960,-2520,6291
655,505604027069,505604371470,344401,1157,75441
656,505605031106,505605336900,305794,4037,-38607
657,505606024756,505606354484,329728,-6350,23934
658,505607029104,505607400263,371159,4348,41431
659,505608024316,505608324058,299742,-4788,-71417
660,505609024995,505609334149,309154,679,9412
661,505610028354,505610323225,294871,3359,-14283
662,505611024899,505611339667,314768,-3455,19897
663,505612022576,505612331704,309128,-2323,-5640
664,505613024271,505613357644,333373,1695,24245
665,505614022916,505614358516,335600,-1355,2227
666,505615024486,505615292703,268217,1570,-67383
667,505616023963,505616304327,280364,-523,12147
668,505617024750,505617307115,282365,787,2001
669,505618023049,505618306376,283327,-1701,962
670,505619024120,505619310244,286124,1071,2797
671,505620029257,505620363307,334050,5137,47926
672,505621023275,505621468723,445448,-5982,111398
673,505622027630,505622412036,384406,4355,-61042
674,505623023733,505623403507,379774,-3897,-4632
675,505624024193,505624428815,404622,460,24848
676,505625024903,505625389447,364544,710,-40078
677,505626025227,505626429458,404231,324,39687
678,505627023795,505627440096,416301,-1432,12070
679,505628024672,505628455042,430370,877,14069
680,505629022395,505629443557,421162,-2277,-9208
681,505630021303,505630393553,372250,-1092,-48912
682,505631021753,505631409695,387942,450,15692
683,505632023693,505632418885,395192,1940,7250
684,505633023071,505633388511,365440,-622,-29752
685,505634023594,505634415474,391880,523,26440
686,505635024009,505635421395,397386,415,5506
687,505636021638,505636473913,452275,-2371,54889
688,505637022841,505637451870,429029,1203,-23246
689,505638024404,505638424649,400245,1563,-28784
690,505639022843,505639366234,343391,-1561,-56854
691,505640029904,505640382696,352792,7061,9401
692,505641024580,505641298550,273970,-5324,-78822
693,505642023819,505642349080,325261,-761,51291
694,505643024728,505643347065,322337,909,-2924
695,505644023188,505644356907,333719,-1540,11382
696,505645023974,505645357413,333439,786,-280
697,505646024484,505646259125,234641,510,-98798
698,505647059722,505647558370,498648,35238,264007
699,505648048139,505648408873,360734,-11583,-137914
700,505649058408,505649429569,371161,10269,10427
701,505650043712,505650391634,347922,-14696,-23239
702,505651048418,505651625929,577511,4706,229589
703,505652047222,505652418889,371667,-1196,-205844
704,505653062155,505653539462,477307,14933,105640
705,505654031613,505654395010,363397,-30542,-113910
706,505655030308,505655345213,314905,-1305,-48492
707,505656026983,505656366222,339239,-3325,24334
708,505657023733,505657345126,321393,-3250,-17846
709,505658023277,505658281295,258018,-456,-63375
710,505659024704,505659312526,287822,1427,29804
711,505660024464,505660332511,308047,-240,20225
712,505661024626,505661357352,332726,162,24679
713,505662024365,505662366899,342534,-261,9808
714,505663022680,505663346092,323412,-1685,-19122
715,505664023527,505664309424,285897,847,-37515
716,505665023047,505665488463,465416,-480,179519
717,505666025002,505666419529,394527,1955,-70889
718,505667024112,505667393182,369070,-890,-25457
719,505668030843,505668494418,463575,6731,94505
720,505669024253,505669518510,494257,-6590,30682
721,505670022336,505670410718,388382,-1917,-105875
722,505671024033,505671446530,422497,1697,34115
723,505672024342,505672595363,571021,309,148524
724,505673025189,505673570748,545559,847,-25462
725,505674029304,505674604918,575614,4115,30055
726,505675023557,505675516993,493436,-5747,-82178
727,505676014755,505676496635,481880,-8802,-11556
728,505677008119,505677601664,593545,-6636,111665
729,505678022741,505678587767,565026,14622,-28519
730,505679025810,505679598466,572656,3069,7630
731,505680022211,505680383726,361515,-3599,-211141
732,505681012605,505681300483,287878,-9606,-73637
733,505682008740,505682322390,313650,-3865,25772
734,505683011348,505683463562,452214,2608,138564
735,505684026620,505684474446,447826,15272,-4388
736,505685022613,505685457938,435325,-4007,-12501
737,505686023383,505686433995,410612,770,-24713
738,505687024128,505687472852,448724,745,38112
739,505688023397,505688499159,475762,-731,27038
740,505689024972,505689410273,385301,1575,-90461
741,505690023748,505690475009,451261,-1224,65960
742,505691022984,505691355612,332628,-764,-118633
743,505692024307,505692297171,272864,1323,-59764
744,505693030540,505693382415,351875,6233,79011
745,505694024853,505694354232,329379,-5687,-22496
746,505695029321,505695391067,361746,4468,32367
747,505696026608,505696389450,362842,-2713,1096
748,505697023737,505697292474,268737,-2871,-94105
749,505698024174,505698310334,286160,437,17423
750,505699023164,505699281144,257980,-1010,-28180
751,505700029753,505700336901,307148,6589,49168
752,505701023801,505701325699,301898,-5952,-5250
753,505702023778,505702379598,355820,-23,53922
754,505703023621,505703365661,342040,-157,-13780
755,505704023128,505704290924,267796,-493,-74244
756,505705022788,505705306455,283667,-340,15871
757,505706023031,505706293663,270632,243,-13035
758,505707024384,505707256801,232417,1353,-38215
759,505708024790,505708327149,302359,406,69942
760,505709023435,505709356570,333135,-1355,30776
761,505710029344,505710325120,295776,5909,-37359
762,505711024213,505711328128,303915,-5131,8139
763,505712032031,505712363971,331940,7818,28025
764,505713053996,505713416672,362676,21965,30736
765,505714046993,505714395576,348583,-7003,-14093
766,505715057887,505715440828,382941,10894,34358
767,505716058415,505716446184,387769,528,4828
768,505717051157,505717473635,422478,-7258,34709
769,505718050502,505718679573,629071,-655,206593
770,505719028881,505719559254,530373,-21621,-98698
771,505720024599,505720721941,697342,-4282,166969
772,505721028763,505721679392,650629,4164,-46713
773,505722022017,505722664602,642585,-6746,-8044
774,505723022534,505723681687,659153,517,16568
775,505724020989,505724680165,659176,-1545,23
776,505725023068,505725481104,458036,2079,-201140
777,505726012474,505726386876,374402,-10594,-83634
778,505727013112,505727549645,536533,638,162131
779,505728024876,505728342621,317745,11764,-218788
780,505729120359,505729582798,462439,95483,144694
781,505730024813,505730482932,458119,-95546,-4320
782,505731024780,505731448523,423743,-33,-34376
783,505732023139,505732460278,437139,-1641,13396
784,505733023107,505733410159,387052,-32,-50087
785,505734024472,505734372856,348384,1365,-38668
786,505735023649,505735336859,313210,-823,-35174
787,505736023218,505736354194,330976,-431,17766
788,505737024339,505737282504,258165,1121,-72811
789,505738023757,505738324355,300598,-582,42433
790,505739022935,505739294184,271249,-822,-29349
791,505740023285,505740590036,566751,350,295502
792,505741035526,505741334588,299062,12241,-267689
793,505742024240,505742332095,307855,-11286,8793
794,505743022138,505743240084,217946,-2102,-89909
795,505744011621,505744181213,169592,-10517,-48354
796,505745008913,505745369847,360934,-2708,191342
797,505746022289,505746563755,541466,13376,180532
798,505747013108,505747350770,337662,-9181,-203804
799,505748027485,505748343234,315749,14377,-21913
800,505749032858,505749371296,338438,5373,22689
801,505750022032,505750301771,279739,-10826,-58699
802,505751021213,505751307721,286508,-819,6769
803,505752027562,505752358983,331421,6349,44913
804,505753022250,505753284172,261922,-5312,-69499
805,505754020927,505754321757,300830,-1323,38908
806,505755023117,505755333701,310584,2190,9754
807,505756023625,505756363178,339553,508,28969
808,505757021789,505757316637,294848,-1836,-44705
809,505758021243,505758356326,335083,-546,40235
810,505759022470,505759291605,269135,1227,-65948
811,505760027094,505760325768,298674,4624,29539
812,505761021258,505761273430,252172,-5836,-46502
813,505762020766,505762315827,295061,-492,42889
814,505763021033,505763334608,313575,267,18514
815,505764020705,505764518140,497435,-328,183860
816,505765021161,505765497824,476663,456,-20772
817,505766020507,505766501514,481007,-654,4344
818,505767021215,505767491209,469994,708,-11013
819,505768025963,505768579727,553764,4748,83770
820,505769024477,505769665798,641321,-1486,87557
821,505770024383,505770641066,616683,-94,-24638
822,505771022533,505771490357,467824,-1850,-148859
823,505772010945,505772478451,467506,-11588,-318
824,505773008259,505773558655,550396,-2686,82890
825,505774026526,505774605691,579165,18267,28769
826,505775024122,505775555729,531607,-2404,-47558
827,505776024791,505776387527,362736,669,-168871
828,505777012845,505777321034,308189,-11946,-54547
829,505778010178,505778320408,310230,-2667,2041
830,505779098781,505779592763,493982,88603,183752
831,505780060543,505780704374,643831,-38238,149849
832,505781040711,505781644581,603870,-19832,-39961
833,505782016244,505782576738,560494,-24467,-43376
834,505783016713,505783623058,606345,469,45851
835,505784047870,505784602705,554835,31157,-51510
836,505785061212,505785535876,474664,13342,-80171
837,505786017012,505786449741,432729,-44200,-41935
838,505787015131,505787676802,661671,-1881,228942
839,505788011876,505788587477,575601,-3255,-86070
840,505789009922,505789815215,805293,-1954,229692
841,505790028586,505790610453,581867,18664,-223426
842,505791025957,505791760490,734533,-2629,152666
843,505792054000,505792778334,724334,28043,-10199
844,505793047723,505793742897,695174,-6277,-29160
845,505794043471,505794773803,730332,-4252,35158
846,505795049361,505795566017,516656,5890,-213676
847,505796052859,505796632269,579410,3498,62754
848,505797050889,505797497715,446826,-1970,-132584
849,505798015015,505798627339,612324,-35874,165498
850,505799012240,505799658227,645987,-2775,33663
851,505800015752,505800807700,791948,3512,145961
852,505802030063,505802850869,820806,1014311,28858
853,505803031782,505803725179,693397,1719,-127409
854,505804028839,505804812319,783480,-2943,90083
855,505805027402,505805556297,528895,-1437,-254585
856,505806027588,505806574148,546560,186,17665
857,505807023501,505807564011,540510,-4087,-6050
858,505808031427,505808536061,504634,7926,-35876
859,505809041605,505809582951,541346,10178,36712
860,505810052260,505810657697,605437,10655,64091
861,505811057174,505811589442,532268,4914,-73169
862,505812017105,505812641212,624107,-40069,91839
863,505813027273,505813506692,479419,10168,-144688
864,505814010287,505814438089,427802,-16986,-51617
865,505815008838,505815462677,453839,-1449,26037
866,505816031998,505816459694,427696,23160,-26143
867,505817030423,505817545649,515226,-1575,87530
868,505818060675,505818603108,542433,30252,27207
869,505819045219,505819594355,549136,-15456,6703
870,505820063446,505820637549,574103,18227,24967
871,505821013771,505821502920,489149,-49675,-84954
872,505822011290,505822486893,475603,-2481,-13546
873,505823009000,505823641091,632091,-2290,156488
874,505824032395,505824672897,640502,23395,8411
875,505825025550,505825601127,575577,-6845,-64925
876,505826029821,505826462937,433116,4271,-142461
877,505827009190,505827348066,338876,-20631,-94240
878,505828009647,505828195279,185632,457,-153244
879,505829007430,505829318106,310676,-2217,125044
880,505830102028,505830490081,388053,94598,77377
881,505831024795,505831295061,270266,-77233,-117787
882,505832027983,505832333468,305485,3188,35219
883,505833030065,505833344182,314117,2082,8632
884,505834025034,505834285679,260645,-5031,-53472
885,505835024008,505835264807,240799,-1026,-19846
886,505836024799,505836269991,245192,791,4393
887,505837024090,505837283445,259355,-709,14163
888,505838023466,505838261213,237747,-624,-21608
889,505839029844,505839308789,278945,6378,41198
890,505840024032,505840271491,247459,-5812,-31486
891,505841024619,505841287296,262677,587,15218
892,505842024283,505842301924,277641,-336,14964
893,505843024471,505843275279,250808,188,-26833
894,505844025455,505844261568,236113,984,-14695
895,505845025897,505845273964,248067,442,11954
896,505846023470,505846297511,274041,-2427,25974
897,505847023846,505847280981,257135,376,-16906
898,505848023676,505848254741,231065,-170,-26070
899,505849023751,505849259916,236165,75,5100
900,505850024295,505850241401,217106,544,-19059
901,505851024142,505851304753,280611,-153,63505
902,505852022986,505852256857,233871,-1156,-46740
903,505853024444,505853305527,281083,1458,47212
904,505854025096,505854270524,245428,652,-35655
905,505855025354,505855349969,324615,258,79187
906,505856024679,505856312832,288153,-675,-36462
907,505857024101,505857347852,323751,-578,35598
908,505858024238,505858326982,302744,137,-21007
909,505859023612,505859326135,302523,-626,-221
910,505860025826,505860345267,319441,2214,16918
911,505861023811,505861320582,296771,-2015,-22670
912,505862036385,505862295239,258854,12574,-37917
913,505863022863,505863306687,283824,-13522,24970
914,505864022300,505864315141,292841,-563,9017
915,505865042101,505865408257,366156,19801,73315
916,505866022365,505866357934,335569,-19736,-30587
