id,send_time_ns,recv_time_ns,rtt_ns,send_jitter_ns,rtt_jitter_ns,received
3761,2138843574025,1773051314597300970,1773049175753726945,-8875,8994,1
3762,2138844573234,1773051314598296490,1773049175753723256,-791,-3689,1
3763,2138845570651,1773051314599327441,1773049175753756790,-2583,33534,1
3764,2138846567111,1773051314600340124,1773049175753773013,-3540,16223,1
3765,2138847568056,1773051314601301740,1773049175753733684,945,-39329,1
3766,2138848570267,1773051314602259468,1773049175753689201,2211,-44483,1
3767,2138849570801,1773051314603403153,1773049175753832352,534,143151,1
3768,2138850584689,1773051314604317844,1773049175753733155,13888,-99197,1
3769,2138851571376,1773051314605263952,1773049175753692576,-13313,-40579,1
3770,2138852570302,1773051314606226905,1773049175753656603,-1074,-35973,1
3771,2138853569194,1773051314607360012,1773049175753790818,-1108,134215,1
3772,2138854581672,1773051314608316250,1773049175753734578,12478,-56240,1
3773,2138855571680,1773051314609365351,1773049175753793671,-9992,59093,1
3774,2138856582494,1773051314610332669,1773049175753750175,10814,-43496,1
3775,2138857574097,1773051314611251838,1773049175753677741,-8397,-72434,1
3776,2138858571209,1773051314612258984,1773049175753687775,-2888,10034,1
3777,2138859570578,1773051314613374437,1773049175753803859,-631,116084,1
3778,2138860581017,1773051314614347731,1773049175753766714,10439,-37145,1
3779,2138861571374,1773051314615241080,1773049175753669706,-9643,-97008,1
3780,2138862569514,1773051314616214538,1773049175753645024,-1860,-24682,1
3781,2138863569260,1773051314617319013,1773049175753749753,-254,104729,1
3782,2138864578710,1773051314618266844,1773049175753688134,9450,-61619,1
3783,2138865570434,1773051314619354385,1773049175753783951,-8276,95817,1
3784,2138866577409,1773051314620294694,1773049175753717285,6975,-66666,1
3785,2138867568904,1773051314621218161,1773049175753649257,-8505,-68028,1
3786,2138868567388,1773051314622361999,1773049175753794611,-1516,145354,1
3787,2138869577775,1773051314623278704,1773049175753700929,10387,-93682,1
3788,2138870565513,1773051314624344579,1773049175753779066,-12262,78137,1
3789,2138871579466,1773051314625324531,1773049175753745065,13953,-34001,1
3790,2138872569351,1773051314626211070,1773049175753641719,-10115,-103346,1
3791,2138873569971,1773051314627356288,1773049175753786317,620,144598,1
3792,2138874582615,1773051314628342887,1773049175753760272,12644,-26045,1
3793,2138875582367,1773051314629277858,1773049175753695491,-248,-64781,1
3794,2138876569433,1773051314630251582,1773049175753682149,-12934,-13342,1
3795,2138877568741,1773051314631371981,1773049175753803240,-692,121091,1
3796,2138878579753,1773051314632250114,1773049175753670361,11012,-132879,1
3797,2138879569598,1773051314633326903,1773049175753757305,-10155,86944,1
3798,2138880578914,1773051314634274175,1773049175753695261,9316,-62044,1
3799,2138881569122,1773051314635211957,1773049175753642835,-9792,-52426,1
3800,2138882567519,1773051314636366527,1773049175753799008,-1603,156173,1
3801,2138883578979,1773051314637236376,1773049175753657397,11460,-141611,1
3802,2138884569346,1773051314638360928,1773049175753791582,-9633,134185,1
3803,2138885578763,1773051314639273450,1773049175753694687,9417,-96895,1
3804,2138886586447,1773051314640230752,1773049175753644305,7684,-50382,1
3805,2138887567906,1773051314641258992,1773049175753691086,-18541,46781,1
3806,2138888566735,1773051314642328292,1773049175753761557,-1171,70471,1
3807,2138889577731,1773051314643273389,1773049175753695658,10996,-65899,1
3808,2138890568755,1773051314644328544,1773049175753759789,-8976,64131,1
3809,2138891577818,1773051314645282222,1773049175753704404,9063,-55385,1
3810,2138892568108,1773051314646257752,1773049175753689644,-9710,-14760,1
3811,2138893567013,1773051314647182725,1773049175753615712,-1095,-73932,1
3812,2138894566955,1773051314648374656,1773049175753807701,-58,191989,1
3813,2138895577700,1773051314649278227,1773049175753700527,10745,-107174,1
3814,2138896568109,1773051314650328675,1773049175753760566,-9591,60039,1
3815,2138897577315,1773051314651245365,1773049175753668050,9206,-92516,1
3816,2138898568687,1773051314652228091,1773049175753659404,-8628,-8646,1
3817,2138899568031,1773051314653332195,1773049175753764164,-656,104760,1
3818,2138900578686,1773051314654264555,1773049175753685869,10655,-78295,1
3819,2138901569523,1773051314655366874,1773049175753797351,-9163,111482,1
3820,2138902578997,1773051314656242412,1773049175753663415,9474,-133936,1
3821,2138903569427,1773051314657243678,1773049175753674251,-9570,10836,1
3822,2138904568514,1773051314658340453,1773049175753771939,-913,97688,1
3823,2138905578781,1773051314659272054,1773049175753693273,10267,-78666,1
3824,2138906569135,1773051314660342325,1773049175753773190,-9646,79917,1
3825,2138907579119,1773051314661277679,1773049175753698560,9984,-74630,1
3826,2138908569542,1773051314662200101,1773049175753630559,-9577,-68001,1
3827,2138909568045,1773051314663342540,1773049175753774495,-1497,143936,1
3828,2138910577736,1773051314664272847,1773049175753695111,9691,-79384,1
3829,2138911568848,1773051314665359291,1773049175753790443,-8888,95332,1
3830,2138912577767,1773051314666271135,1773049175753693368,8919,-97075,1
3831,2138913568515,1773051314667224704,1773049175753656189,-9252,-37179,1
3832,2138914566953,1773051314668330739,1773049175753763786,-1562,107597,1
3833,2138915579251,1773051314669260053,1773049175753680802,12298,-82984,1
3834,2138916569920,1773051314670354080,1773049175753784160,-9331,103358,1
3835,2138917579517,1773051314671305336,1773049175753725819,9597,-58341,1
3836,2138918568647,1773051314672236550,1773049175753667903,-10870,-57916,1
3837,2138919567321,1773051314673258453,1773049175753691132,-1326,23229,1
3838,2138920566832,1773051314674325489,1773049175753758657,-489,67525,1
3839,2138921577965,1773051314675308061,1773049175753730096,11133,-28561,1
3840,2138922569508,1773051314676250541,1773049175753681033,-8457,-49063,1
3841,2138923567802,1773051314677263707,1773049175753695905,-1706,14872,1
3842,2138924567383,1773051314678325934,1773049175753758551,-419,62646,1
3843,2138925579109,1773051314679277616,1773049175753698507,11726,-60044,1
3844,2138926569259,1773051314680343115,1773049175753773856,-9850,75349,1
3845,2138927579038,1773051314681220315,1773049175753641277,9779,-132579,1
3846,2138928570041,1773051314682231982,1773049175753661941,-8997,20664,1
3847,2138929568265,1773051314683347477,1773049175753779212,-1776,117271,1
3848,2138930578897,1773051314684296652,1773049175753717755,10632,-61457,1
3849,2138931568461,1773051314685247908,1773049175753679447,-10436,-38308,1
3850,2138932567668,1773051314686273628,1773049175753705960,-793,26513,1
3851,2138933566678,1773051314687335604,1773049175753768926,-990,62966,1
3852,2138934578264,1773051314688269035,1773049175753690771,11586,-78155,1
3853,2138935568983,1773051314689350117,1773049175753781134,-9281,90363,1
3854,2138936577821,1773051314690286850,1773049175753709029,8838,-72105,1
3855,2138937568455,1773051314691198708,1773049175753630253,-9366,-78776,1
3856,2138938567296,1773051314692298121,1773049175753730825,-1159,100572,1
3857,2138939577524,1773051314693250067,1773049175753672543,10228,-58282,1
3858,2138940568779,1773051314694365532,1773049175753796753,-8745,124210,1
3859,2138941577737,1773051314695272570,1773049175753694833,8958,-101920,1
3860,2138942568460,1773051314696228003,1773049175753659543,-9277,-35290,1
3861,2138943567998,1773051314697341206,1773049175753773208,-462,113665,1
3862,2138944578544,1773051314698279236,1773049175753700692,10546,-72516,1
3863,2138945569673,1773051314699314631,1773049175753744958,-8871,44266,1
3864,2138946578680,1773051314700270619,1773049175753691939,9007,-53019,1
3865,2138947568979,1773051314701236160,1773049175753667181,-9701,-24758,1
3866,2138948567770,1773051314702340870,1773049175753773100,-1209,105919,1
3867,2138949578681,1773051314703284600,1773049175753705919,10911,-67181,1
3868,2138950598325,1773051314704299022,1773049175753700697,19644,-5222,1
3869,2138951567768,1773051314705245201,1773049175753677433,-30557,-23264,1
3870,2138952566685,1773051314706345322,1773049175753778637,-1083,101204,1
3871,2138953575770,1773051314707242115,1773049175753666345,9085,-112292,1
3872,2138954571163,1773051314708358274,1773049175753787111,-4607,120766,1
3873,2138955580004,1773051314709232747,1773049175753652743,8841,-134368,1
3874,2138956569226,1773051314710254044,1773049175753684818,-10778,32075,1
3875,2138957567858,1773051314711327355,1773049175753759497,-1368,74679,1
3876,2138958580199,1773051314712271297,1773049175753691098,12341,-68399,1
3877,2138959570197,1773051314713376953,1773049175753806756,-10002,115658,1
3878,2138960579962,1773051314714278399,1773049175753698437,9765,-108319,1
3879,2138961571469,1773051314715241786,1773049175753670317,-8493,-28120,1
3880,2138962569486,1773051314716336497,1773049175753767011,-1983,96694,1
3881,2138963578836,1773051314717264042,1773049175753685206,9350,-81805,1
3882,2138964569532,1773051314718266367,1773049175753696835,-9304,11629,1
3883,2138965567839,1773051314719351362,1773049175753783523,-1693,86688,1
3884,2138966578607,1773051314720305909,1773049175753727302,10768,-56221,1
3885,2138967569183,1773051314721235944,1773049175753666761,-9424,-60541,1
3886,2138968567649,1773051314722212970,1773049175753645321,-1534,-21440,1
3887,2138969567068,1773051314723334946,1773049175753767878,-581,122557,1
3888,2138970578138,1773051314724247437,1773049175753669299,11070,-98579,1
3889,2138971569203,1773051314725377521,1773049175753808318,-8935,139019,1
3890,2138972577800,1773051314726253571,1773049175753675771,8597,-132547,1
3891,2138973569046,1773051314727254562,1773049175753685516,-8754,9745,1
3892,2138974566720,1773051314728351831,1773049175753785111,-2326,99595,1
3893,2138975577748,1773051314729272265,1773049175753694517,11028,-90594,1
3894,2138976569234,1773051314730346822,1773049175753777588,-8514,83071,1
3895,2138977577782,1773051314731265110,1773049175753687328,8548,-90260,1
3896,2138978568787,1773051314732276033,1773049175753707246,-8995,19918,1
3897,2138979567299,1773051314733346958,1773049175753779659,-1488,72413,1
3898,2138980578081,1773051314734287685,1773049175753709604,10782,-70055,1
3899,2138981568521,1773051314735240720,1773049175753672199,-9560,-37405,1
3900,2138982568376,1773051314736239243,1773049175753670867,-145,-1332,1
3901,2138983567374,1773051314737320329,1773049175753752955,-1002,82088,1
3902,2138984579289,1773051314738292968,1773049175753713679,11915,-39276,1
3903,2138985569108,1773051314739260300,1773049175753691192,-10181,-22487,1
3904,2138986567607,1773051314740256189,1773049175753688582,-1501,-2610,1
3905,2138987567158,1773051314741327490,1773049175753760332,-449,71750,1
3906,2138988578989,1773051314742264640,1773049175753685651,11831,-74681,1
3907,2138989569297,1773051314743346393,1773049175753777096,-9692,91445,1
3908,2138990579198,1773051314744273557,1773049175753694359,9901,-82737,1
3909,2138991569485,1773051314745265671,1773049175753696186,-9713,1827,1
3910,2138992567179,1773051314746369738,1773049175753802559,-2306,106373,1
3911,2138993578100,1773051314747283388,1773049175753705288,10921,-97271,1
3912,2138994568868,1773051314748333373,1773049175753764505,-9232,59217,1
3913,2138995578003,1773051314749281196,1773049175753703193,9135,-61312,1
3914,2138996568882,1773051314750238879,1773049175753669997,-9121,-33196,1
3915,2138997567068,1773051314751228457,1773049175753661389,-1814,-8608,1
3916,2138998566743,1773051314752335581,1773049175753768838,-325,107449,1
3917,2138999578112,1773051314753244820,1773049175753666708,11369,-102130,1
3918,2139000568787,1773051314754333470,1773049175753764683,-9325,97975,1
3919,2139001577694,1773051314755270255,1773049175753692561,8907,-72122,1
3920,2139002568676,1773051314756235801,1773049175753667125,-9018,-25436,1
3921,2139003567680,1773051314757346666,1773049175753778986,-996,111861,1
3922,2139004579072,1773051314758392878,1773049175753813806,11392,34820,1
3923,2139005576111,1773051314759269682,1773049175753693571,-2961,-120235,1
3924,2139006568324,1773051314760350650,1773049175753782326,-7787,88755,1
3925,2139007577828,1773051314761282460,1773049175753704632,9504,-77694,1
3926,2139008571087,1773051314762214119,1773049175753643032,-6741,-61600,1
3927,2139009569175,1773051314763258638,1773049175753689463,-1912,46431,1
3928,2139010568089,1773051314764305754,1773049175753737665,-1086,48202,1
3929,2139011579642,1773051314765288697,1773049175753709055,11553,-28610,1
3930,2139012570608,1773051314766252142,1773049175753681534,-9034,-27521,1
3931,2139013568546,1773051314767216925,1773049175753648379,-2062,-33155,1
3932,2139014568802,1773051314768341600,1773049175753772798,256,124419,1
3933,2139015578604,1773051314769289603,1773049175753710999,9802,-61799,1
3934,2139016569302,1773051314770387992,1773049175753818690,-9302,107691,1
3935,2139017577400,1773051314771262541,1773049175753685141,8098,-133549,1
3936,2139018568913,1773051314772256505,1773049175753687592,-8487,2451,1
3937,2139019567705,1773051314773377086,1773049175753809381,-1208,121789,1
3938,2139020577642,1773051314774310097,1773049175753732455,9937,-76926,1
3939,2139021569023,1773051314775224796,1773049175753655773,-8619,-76682,1
3940,2139022567115,1773051314776326474,1773049175753759359,-1908,103586,1
3941,2139023578152,1773051314777248786,1773049175753670634,11037,-88725,1
3942,2139024569000,1773051314778329774,1773049175753760774,-9152,90140,1
3943,2139025577578,1773051314779270568,1773049175753692990,8578,-67784,1
3944,2139026568687,1773051314780209063,1773049175753640376,-8891,-52614,1
3945,2139027567204,1773051314781336910,1773049175753769706,-1483,129330,1
3946,2139028577629,1773051314782259338,1773049175753681709,10425,-87997,1
3947,2139029569112,1773051314783331069,1773049175753761957,-8517,80248,1
3948,2139030578338,1773051314784261282,1773049175753682944,9226,-79013,1
3949,2139031569155,1773051314785242917,1773049175753673762,-9183,-9182,1
3950,2139032567819,1773051314786334944,1773049175753767125,-1336,93363,1
3951,2139033579018,1773051314787232761,1773049175753653743,11199,-113382,1
3952,2139034569196,1773051314788327629,1773049175753758433,-9822,104690,1
3953,2139035578976,1773051314789279594,1773049175753700618,9780,-57815,1
3954,2139036569066,1773051314790228305,1773049175753659239,-9910,-41379,1
3955,2139037567531,1773051314791327703,1773049175753760172,-1535,100933,1
3956,2139038578858,1773051314792254772,1773049175753675914,11327,-84258,1
3957,2139039569024,1773051314793376968,1773049175753807944,-9834,132030,1
3958,2139040577713,1773051314794277495,1773049175753699782,8689,-108162,1
3959,2139041568749,1773051314795360070,1773049175753791321,-8964,91539,1
3960,2139042577621,1773051314796255061,1773049175753677440,8872,-113881,1
3961,2139043568817,1773051314797254420,1773049175753685603,-8804,8163,1
3962,2139044567214,1773051314798339607,1773049175753772393,-1603,86790,1
3963,2139045577883,1773051314799310442,1773049175753732559,10669,-39834,1
3964,2139046568728,1773051314800207056,1773049175753638328,-9155,-94231,1
3965,2139047567406,1773051314801334630,1773049175753767224,-1322,128896,1
3966,2139048577499,1773051314802223863,1773049175753646364,10093,-120860,1
3967,2139049568391,1773051314803382092,1773049175753813701,-9108,167337,1
3968,2139050577758,1773051314804289954,1773049175753712196,9367,-101505,1
3969,2139051569711,1773051314805266778,1773049175753697067,-8047,-15129,1
3970,2139052567786,1773051314806198158,1773049175753630372,-1925,-66695,1
3971,2139053567728,1773051314807348047,1773049175753780319,-58,149947,1
3972,2139054579127,1773051314808270468,1773049175753691341,11399,-88978,1
3973,2139055569678,1773051314809342787,1773049175753773109,-9449,81768,1
3974,2139056579176,1773051314810290598,1773049175753711422,9498,-61687,1
3975,2139057569125,1773051314811281571,1773049175753712446,-10051,1024,1
3976,2139058567875,1773051314812241267,1773049175753673392,-1250,-39054,1
3977,2139059567855,1773051314813363514,1773049175753795659,-20,122267,1
3978,2139060580815,1773051314814273556,1773049175753692741,12960,-102918,1
3979,2139061568475,1773051314815303973,1773049175753735498,-12340,42757,1
3980,2139062577966,1773051314816266858,1773049175753688892,9491,-46606,1
3981,2139063569470,1773051314817247372,1773049175753677902,-8496,-10990,1
3982,2139064568540,1773051314818376094,1773049175753807554,-930,129652,1
3983,2139065579599,1773051314819272523,1773049175753692924,11059,-114630,1
3984,2139066569122,1773051314820333409,1773049175753764287,-10477,71363,1
3985,2139067577795,1773051314821268910,1773049175753691115,8673,-73172,1
3986,2139068568844,1773051314822256073,1773049175753687229,-8951,-3886,1
3987,2139069567284,1773051314823361021,1773049175753793737,-1560,106508,1
3988,2139070577660,1773051314824290250,1773049175753712590,10376,-81147,1
3989,2139071568338,1773051314825243439,1773049175753675101,-9322,-37489,1
3990,2139072568060,1773051314826242465,1773049175753674405,-278,-696,1
3991,2139073567277,1773051314827341512,1773049175753774235,-783,99830,1
3992,2139074579003,1773051314828238870,1773049175753659867,11726,-114368,1
3993,2139075569108,1773051314829344266,1773049175753775158,-9895,115291,1
3994,2139076579272,1773051314830262938,1773049175753683666,10164,-91492,1
3995,2139077569292,1773051314831209654,1773049175753640362,-9980,-43304,1
3996,2139078568165,1773051314832327420,1773049175753759255,-1127,118893,1
3997,2139079578539,1773051314833299189,1773049175753720650,10374,-38605,1
3998,2139080569346,1773051314834244167,1773049175753674821,-9193,-45829,1
3999,2139081568365,1773051314835274865,1773049175753706500,-981,31679,1
4000,2139082567648,1773051314836377274,1773049175753809626,-717,103126,1
4001,2139083579748,1773051314837286771,1773049175753707023,12100,-102603,1
4002,2139084568925,1773051314838237203,1773049175753668278,-10823,-38745,1
4003,2139085567204,1773051314839240201,1773049175753672997,-1721,4719,1
4004,2139086566525,1773051314840349993,1773049175753783468,-679,110471,1
4005,2139087577869,1773051314841266851,1773049175753688982,11344,-94486,1
4006,2139088568986,1773051314842346029,1773049175753777043,-8883,88061,1
4007,2139089577999,1773051314843265840,1773049175753687841,9013,-89202,1
4008,2139090568600,1773051314844195027,1773049175753626427,-9399,-61414,1
4009,2139091567170,1773051314845347725,1773049175753780555,-1430,154128,1
4010,2139092577430,1773051314846272148,1773049175753694718,10260,-85837,1
4011,2139093568968,1773051314847342181,1773049175753773213,-8462,78495,1
4012,2139094577789,1773051314848280246,1773049175753702457,8821,-70756,1
4013,2139095570059,1773051314849249977,1773049175753679918,-7730,-22539,1
4014,2139096567919,1773051314850356609,1773049175753788690,-2140,108772,1
4015,2139097578927,1773051314851284578,1773049175753705651,11008,-83039,1
4016,2139098569292,1773051314852248562,1773049175753679270,-9635,-26381,1
4017,2139099567840,1773051314853253937,1773049175753686097,-1452,6827,1
4018,2139100567508,1773051314854333724,1773049175753766216,-332,80119,1
4019,2139101579237,1773051314855265872,1773049175753686635,11729,-79581,1
4020,2139102569284,1773051314856365702,1773049175753796418,-9953,109783,1
4021,2139103578767,1773051314857265186,1773049175753686419,9483,-109999,1
4022,2139104568925,1773051314858239718,1773049175753670793,-9842,-15626,1
4023,2139105567259,1773051314859320336,1773049175753753077,-1666,82284,1
4024,2139106577611,1773051314860280066,1773049175753702455,10352,-50622,1
4025,2139107569150,1773051314861369962,1773049175753800812,-8461,98357,1
4026,2139108577907,1773051314862258602,1773049175753680695,8757,-120117,1
4027,2139109569202,1773051314863255342,1773049175753686140,-8705,5445,1
4028,2139110567137,1773051314864337113,1773049175753769976,-2065,83836,1
4029,2139111577927,1773051314865260908,1773049175753682981,10790,-86995,1
4030,2139112565064,1773051314866279108,1773049175753714044,-12863,31063,1
4031,2139113573031,1773051314867237024,1773049175753663993,7967,-50051,1
4032,2139114567071,1773051314868352588,1773049175753785517,-5960,121524,1
4033,2139115577698,1773051314869248846,1773049175753671148,10627,-114369,1
4034,2139116571739,1773051314870393326,1773049175753821587,-5959,150439,1
4035,2139117581411,1773051314871281063,1773049175753699652,9672,-121935,1
4036,2139118570518,1773051314872270274,1773049175753699756,-10893,104,1
4037,2139119569098,1773051314873215518,1773049175753646420,-1420,-53336,1
4038,2139120565807,1773051314874295167,1773049175753729360,-3291,82940,1
4039,2139121629039,1773051314875358839,1773049175753729800,63232,440,1
4040,2139122571398,1773051314876331491,1773049175753760093,-57641,30293,1
4041,2139123579988,1773051314877258251,1773049175753678263,8590,-81830,1
4042,2139124570985,1773051314878258656,1773049175753687671,-9003,9408,1
4043,2139125564693,1773051314879318001,1773049175753753308,-6292,65637,1
4044,2139126576629,1773051314880228028,1773049175753651399,11936,-101909,1
4045,2139127568765,1773051314881307706,1773049175753738941,-7864,87542,1
4046,2139128569136,1773051314882367539,1773049175753798403,371,59462,1
4047,2139129570901,1773051314883333630,1773049175753762729,1765,-35674,1
4048,2139130583977,1773051314884345379,1773049175753761402,13076,-1327,1
4049,2139131573026,1773051314885283200,1773049175753710174,-10951,-51228,1
4050,2139132571307,1773051314886271686,1773049175753700379,-1719,-9795,1
4051,2139133570475,1773051314887354373,1773049175753783898,-832,83519,1
4052,2139134584685,1773051314888290742,1773049175753706057,14210,-77841,1
4053,2139135571132,1773051314889244971,1773049175753673839,-13553,-32218,1
4054,2139136567460,1773051314890370450,1773049175753802990,-3672,129151,1
4055,2139137571129,1773051314891381864,1773049175753810735,3669,7745,1
4056,2139138585128,1773051314892462173,1773049175753877045,13999,66310,1
4057,2139139571686,1773051314893223168,1773049175753651482,-13442,-225563,1
4058,2139140573492,1773051314894358290,1773049175753784798,1806,133316,1
4059,2139141571012,1773051314895214206,1773049175753643194,-2480,-141604,1
4060,2139142573950,1773051314896436234,1773049175753862284,2938,219090,1
4061,2139143586500,1773051314897354454,1773049175753767954,12550,-94330,1
4062,2139144571379,1773051314898372483,1773049175753801104,-15121,33150,1
4063,2139145576757,1773051314899336847,1773049175753760090,5378,-41014,1
4064,2139146570411,1773051314900295899,1773049175753725488,-6346,-34602,1
4065,2139147569477,1773051314901229602,1773049175753660125,-934,-65363,1
4066,2139148570024,1773051314902410503,1773049175753840479,547,180354,1
4067,2139149584282,1773051314903344292,1773049175753760010,14258,-80469,1
4068,2139150571944,1773051314904421404,1773049175753849460,-12338,89450,1
4069,2139151581929,1773051314905271386,1773049175753689457,9985,-160003,1
4070,2139152566649,1773051314906340304,1773049175753773655,-15280,84198,1
4071,2139153572954,1773051314907335866,1773049175753762912,6305,-10743,1
4072,2139154581369,1773051314908338798,1773049175753757429,8415,-5483,1
4073,2139155572362,1773051314909264203,1773049175753691841,-9007,-65588,1
4074,2139156571186,1773051314910336801,1773049175753765615,-1176,73774,1
4075,2139157570922,1773051314911398211,1773049175753827289,-264,61674,1
4076,2139158583966,1773051314912311481,1773049175753727515,13044,-99774,1
4077,2139159572494,1773051314913306967,1773049175753734473,-11472,6958,1
4078,2139160567656,1773051314914323188,1773049175753755532,-4838,21059,1
4079,2139161572425,1773051314915403388,1773049175753830963,4769,75431,1
4080,2139162571534,1773051314916304844,1773049175753733310,-891,-97653,1
4081,2139163572327,1773051314917262577,1773049175753690250,793,-43060,1
4082,2139164572100,1773051314918406840,1773049175753834740,-227,144490,1
4083,2139165588435,1773051314919282790,1773049175753694355,16335,-140385,1
4084,2139166572061,1773051314920265654,1773049175753693593,-16374,-762,1
4085,2139167570011,1773051314921247702,1773049175753677691,-2050,-15902,1
4086,2139168568932,1773051314922368687,1773049175753799755,-1079,122064,1
4087,2139169579857,1773051314923273631,1773049175753693774,10925,-105981,1
4088,2139170570260,1773051314924345198,1773049175753774938,-9597,81164,1
4089,2139171579558,1773051314925300271,1773049175753720713,9298,-54225,1
4090,2139172569248,1773051314926264054,1773049175753694806,-10310,-25907,1
4091,2139173625036,1773051314927373925,1773049175753748889,55788,54083,1
4092,2139174566987,1773051314928269668,1773049175753702681,-58049,-46208,1
4093,2139175619182,1773051314929347985,1773049175753728803,52195,26122,1
4094,2139176564569,1773051314930267990,1773049175753703421,-54613,-25382,1
4095,2139177567842,1773051314931257881,1773049175753690039,3273,-13382,1
4096,2139178569643,1773051314932499676,1773049175753930033,1801,239994,1
4097,2139179570424,1773051314933214104,1773049175753643680,781,-286353,1
4098,2139180570883,1773051314934821808,1773049175754250925,459,607245,1
4099,2139181543753,1773051314935254835,1773049175753711082,-27130,-539843,1
4100,2139182575520,1773051314936157642,1773049175753582122,31767,-128960,1
4101,2139183572105,1773051314937220976,1773049175753648871,-3415,66749,1
4102,2139184570260,1773051314938397550,1773049175753827290,-1845,178419,1
4103,2139185583539,1773051314939371082,1773049175753787543,13279,-39747,1
4104,2139186581501,1773051314940266088,1773049175753684587,-2038,-102956,1
4105,2139187569795,1773051314941223996,1773049175753654201,-11706,-30386,1
4106,2139188568344,1773051314942346854,1773049175753778510,-1451,124309,1
4107,2139189579751,1773051314943444938,1773049175753865187,11407,86677,1
4108,2139190584647,1773051314944225626,1773049175753640979,4896,-224208,1
4109,2139191569914,1773051314945258959,1773049175753689045,-14733,48066,1
4110,2139192617834,1773051314946273814,1773049175753655980,47920,-33065,1
4111,2139193567410,1773051314947384178,1773049175753816768,-50424,160788,1
4112,2139194577743,1773051314948268634,1773049175753690891,10333,-125877,1
4113,2139195571222,1773051314949415781,1773049175753844559,-6521,153668,1
4114,2139196581052,1773051314950295883,1773049175753714831,9830,-129728,1
4115,2139197572943,1773051314951278795,1773049175753705852,-8109,-8979,1
4116,2139198569325,1773051314952218051,1773049175753648726,-3618,-57126,1
4117,2139199569572,1773051314953328221,1773049175753758649,247,109923,1
4118,2139200580014,1773051314954288891,1773049175753708877,10442,-49772,1
4119,2139201569965,1773051314955344410,1773049175753774445,-10049,65568,1
4120,2139202581060,1773051314956255972,1773049175753674912,11095,-99533,1
4121,2139203569378,1773051314957239179,1773049175753669801,-11682,-5111,1
4122,2139204568085,1773051314958367184,1773049175753799099,-1293,129298,1
4123,2139205579484,1773051314959287679,1773049175753708195,11399,-90904,1
4124,2139206569221,1773051314960198761,1773049175753629540,-10263,-78655,1
4125,2139207564799,1773051314961316443,1773049175753751644,-4422,122104,1
4126,2139208579154,1773051314962291619,1773049175753712465,14355,-39179,1
4127,2139209569282,1773051314963231074,1773049175753661792,-9872,-50673,1
4128,2139210569507,1773051314964245629,1773049175753676122,225,14330,1
4129,2139211569556,1773051314965342989,1773049175753773433,49,97311,1
4130,2139212579706,1773051314966260153,1773049175753680447,10150,-92986,1
4131,2139213569037,1773051314967315286,1773049175753746249,-10669,65802,1
4132,2139214578154,1773051314968299849,1773049175753721695,9117,-24554,1
4133,2139215569122,1773051314969236743,1773049175753667621,-9032,-54074,1
4134,2139216567016,1773051314970241946,1773049175753674930,-2106,7309,1
4135,2139217567130,1773051314971346289,1773049175753779159,114,104229,1
4136,2139218577814,1773051314972295295,1773049175753717481,10684,-61678,1
4137,2139219568720,1773051314973255640,1773049175753686920,-9094,-30561,1
4138,2139220566832,1773051314974274654,1773049175753707822,-1888,20902,1
4139,2139221566708,1773051314975332221,1773049175753765513,-124,57691,1
4140,2139222577974,1773051314976258176,1773049175753680202,11266,-85311,1
4141,2139223570192,1773051314977300412,1773049175753730220,-7782,50018,1
4142,2139224579373,1773051314978267261,1773049175753687888,9181,-42332,1
4143,2139225569786,1773051314979201217,1773049175753631431,-9587,-56457,1
4144,2139226569793,1773051314980406996,1773049175753837203,7,205772,1
4145,2139227582878,1773051314981290444,1773049175753707566,13085,-129637,1
4146,2139228570838,1773051314982342087,1773049175753771249,-12040,63683,1
4147,2139229580832,1773051314983279818,1773049175753698986,9994,-72263,1
4148,2139230570693,1773051314984255343,1773049175753684650,-10139,-14336,1
4149,2139231568648,1773051314985344965,1773049175753776317,-2045,91667,1
4150,2139232578849,1773051314986282759,1773049175753703910,10201,-72407,1
4151,2139233569108,1773051314987234065,1773049175753664957,-9741,-38953,1
4152,2139234567316,1773051314988205237,1773049175753637921,-1792,-27036,1
4153,2139235567159,1773051314989334500,1773049175753767341,-157,129420,1
4154,2139236577665,1773051314990285668,1773049175753708003,10506,-59338,1
4155,2139237568094,1773051314991335204,1773049175753767110,-9571,59107,1
4156,2139238578143,1773051314992285676,1773049175753707533,10049,-59577,1
4157,2139239568900,1773051314993272584,1773049175753703684,-9243,-3849,1
4158,2139240567506,1773051314994218919,1773049175753651413,-1394,-52271,1
4159,2139241566880,1773051314995359320,1773049175753792440,-626,141027,1
4160,2139242577703,1773051314996271290,1773049175753693587,10823,-98853,1
4161,2139243568542,1773051314997347235,1773049175753778693,-9161,85106,1
4162,2139244577960,1773051314998255425,1773049175753677465,9418,-101228,1
4163,2139245569821,1773051314999266164,1773049175753696343,-8139,18878,1
4164,2139246567385,1773051315000311340,1773049175753743955,-2436,47612,1
4165,2139247578802,1773051315001273266,1773049175753694464,11417,-49491,1
4166,2139248569354,1773051315002335752,1773049175753766398,-9448,71934,1
4167,2139249578935,1773051315003296504,1773049175753717569,9581,-48829,1
4168,2139250569780,1773051315004266728,1773049175753696948,-9155,-20621,1
4169,2139251567809,1773051315005238748,1773049175753670939,-1971,-26009,1
4170,2139252567290,1773051315006323193,1773049175753755903,-519,84964,1
