id,send_time_ns,recv_time_ns,rtt_ns,send_jitter_ns,rtt_jitter_ns
4002,1713219645535,1713219742044,96509,-367457,-50741
4003,1713220645496,1713220750787,105291,-39,8782
4004,1713221648029,1713221748255,100226,2533,-5065
4005,1713222645080,1713222736649,91569,-2949,-8657
4006,1713223644917,1713223760929,116012,-163,24443
4007,1713224645256,1713224764824,119568,339,3556
4008,1713225645510,1713225753074,107564,254,-12004
4009,1713226646795,1713229118529,2471734,1285,2364170
4010,1713229068366,1713229220743,152377,1421571,-2319357
4011,1713229645241,1713229737648,92407,-423125,-59970
4012,1713230645316,1713230760975,115659,75,23252
4013,1713231645428,1713231740221,94793,112,-20866
4014,1713232645880,1713232747141,101261,452,6468
4015,1713233645998,1713233757190,111192,118,9931
4016,1713234646161,1713234752706,106545,163,-4647
4017,1713235645350,1713235752606,107256,-811,711
4018,1713236645066,1713236767024,121958,-284,14702
4019,1713237646208,1713237761916,115708,1142,-6250
4020,1713238645451,1713238754382,108931,-757,-6777
4021,1713239645370,1713239765238,119868,-81,10937
4022,1713240646472,1713240758041,111569,1102,-8299
4023,1713241645613,1713241761349,115736,-859,4167
4024,1713242645954,1713242757137,111183,341,-4553
4025,1713243645390,1713243777929,132539,-564,21356
4026,1713244644280,1713244744217,99937,-1110,-32602
4027,1713245645350,1713245774569,129219,1070,29282
4028,1713246646056,1713246755442,109386,706,-19833
4029,1713247646287,1713247764987,118700,231,9314
4030,1713248645331,1713248750109,104778,-956,-13922
4031,1713249645293,1713249740816,95523,-38,-9255
4032,1713250645381,1713250760257,114876,88,19353
4033,1713251645927,1713251754212,108285,546,-6591
4034,1713252645556,1713252750371,104815,-371,-3470
4035,1713253645371,1713253771688,126317,-185,21502
4036,1713254647308,1713254763560,116252,1937,-10065
4037,1713255648905,1713255767710,118805,1597,2553
4038,1713256646195,1713256756650,110455,-2710,-8350
4039,1713257645480,1713257780222,134742,-715,24287
4040,1713258646166,1713258762246,116080,686,-18662
4041,1713259645477,1713259743071,97594,-689,-18486
4042,1713260645086,1713260754685,109599,-391,12005
4043,1713261647777,1713261757213,109436,2691,-163
4044,1713262647649,1713262737107,89458,-128,-19978
4045,1713263645309,1713263733611,88302,-2340,-1156
4046,1713264644945,1713264759969,115024,-364,26722
4047,1713265645587,1713265749445,103858,642,-11166
4048,1713268009493,1713268117353,107860,1363906,4002
4049,1713268644809,1713268738797,93988,-364684,-13872
4050,1713269645371,1713269751580,106209,562,12221
4051,1713270646919,1713270746337,99418,1548,-6791
4052,1713271645430,1713271752659,107229,-1489,7811
4053,1713272644771,1713272750580,105809,-659,-1420
4054,1713273644873,1713273748012,103139,102,-2670
4055,1713274645079,1713274753037,107958,206,4819
4056,1713275646235,1713275748833,102598,1156,-5360
4057,1713276645493,1713276762580,117087,-742,14489
4058,1713277645289,1713277742964,97675,-204,-19412
4059,1713278645043,1713278745188,100145,-246,2470
4060,1713279644939,1713279742356,97417,-104,-2728
4061,1713280645447,1713280761046,115599,508,18182
4062,1713281644745,1713281743293,98548,-702,-17051
4063,1713282646409,1713282748325,101916,1664,3368
4064,1713283644965,1713283753899,108934,-1444,7018
4065,1713284645389,1713284755747,110358,424,1424
4066,1713285645267,1713285738801,93534,-122,-16824
4067,1713286646427,1713286762403,115976,1160,22442
4068,1713289006607,1713289112142,105535,1360180,-10441
4069,1713289645450,1713289738304,92854,-361157,-12681
4070,1713290645461,1713290757581,112120,11,19266
4071,1713291646898,1713291757030,110132,1437,-1988
4072,1713292645527,1713292747198,101671,-1371,-8461
4073,1713293645060,1713293768805,123745,-467,22074
4074,1713294646198,1713294744239,98041,1138,-25704
4075,1713295645203,1713295746838,101635,-995,3594
4076,1713296645421,1713296759627,114206,218,12571
4077,1713297645497,1713297752490,106993,76,-7213
4078,1713298645568,1713298748424,102856,71,-4137
4079,1713299645309,1713299766573,121264,-259,18408
4080,1713300645458,1713300768608,123150,149,1886
4081,1713301645212,1713301762429,117217,-246,-5933
4082,1713302645746,1713302740340,94594,534,-22623
4083,1713303646316,1713303757262,110946,570,16352
4084,1713304645200,1713304762800,117600,-1116,6654
4085,1713305645326,1713305757014,111688,126,-5912
4086,1713306645243,1713306790901,145658,-83,33970
4087,1713307645109,1713307747075,101966,-134,-43692
4088,1713308645839,1713308736650,90811,730,-11155
4089,1713309645116,1713309751462,106346,-723,15535
4090,1713310645848,1713310753172,107324,732,978
4091,1713311645249,1713311770050,124801,-599,17477
4092,1713312645136,1713312765343,120207,-113,-4594
4093,1713313645433,1713317135808,3490375,297,3370168
4094,1713317084964,1713317243845,158881,2439531,-3331494
4095,1713317645345,1713317773053,127708,-439619,-31173
4096,1713318645324,1713318970918,325594,-21,197886
4097,1713319646207,1713319759779,113572,883,-212022
4098,1713320645285,1713320753459,108174,-922,-5398
4099,1713321645839,1713321751958,106119,554,-2055
4100,1713322648667,1713322753656,104989,2828,-1130
4101,1713323645311,1713323739732,94421,-3356,-10568
4102,1713324645544,1713324751176,105632,233,11211
4103,1713325645382,1713325765857,120475,-162,14843
4104,1713326645711,1713326749493,103782,329,-16693
4105,1713327644826,1713327748757,103931,-885,149
4106,1713328645202,1713328753075,107873,376,3942
4107,1713329646077,1713329759708,113631,875,5758
4108,1713330645645,1713330740832,95187,-432,-18444
4109,1713331645446,1713331755579,110133,-199,14946
4110,1713332646715,1713332763773,117058,1269,6925
4111,1713333646081,1713333756477,110396,-634,-6662
4112,1713334645148,1713334773533,128385,-933,17989
4113,1713335645081,1713335747450,102369,-67,-26016
4114,1713336645452,1713336752855,107403,371,5034
4115,1713337646681,1713337743656,96975,1229,-10428
4116,1713338645817,1713338768856,123039,-864,26064
4117,1713339645819,1713339738611,92792,2,-30247
4118,1713340645852,1713340775898,130046,33,37254
4119,1713341646451,1713341737585,91134,599,-38912
4120,1713342645809,1713342741509,95700,-642,4566
4121,1713343645310,1713343771960,126650,-499,30950
4122,1713344645539,1713344755279,109740,229,-16910
4123,1713345645476,1713345752971,107495,-63,-2245
4124,1713346645229,1713346760203,114974,-247,7479
4125,1713347646126,1713347757873,111747,897,-3227
4126,1713348645629,1713348746172,100543,-497,-11204
4127,1713349645298,1713349753505,108207,-331,7664
4128,1713350646182,1713350741433,95251,884,-12956
4129,1713351645303,1713351748844,103541,-879,8290
4130,1713352646271,1713352740576,94305,968,-9236
4131,1713353645651,1713353758759,113108,-620,18803
4132,1713354646944,1713354751815,104871,1293,-8237
4133,1713355648226,1713355744867,96641,1282,-8230
4134,1713356645164,1713356748099,102935,-3062,6294
4135,1713357644959,1713357751504,106545,-205,3610
4136,1713358645673,1713358757877,112204,714,5659
4137,1713359646177,1713359739671,93494,504,-18710
4138,1713360645373,1713360771914,126541,-804,33047
4139,1713361645348,1713361757765,112417,-25,-14124
4140,1713362646390,1713362750955,104565,1042,-7852
4141,1713363645072,1713363756639,111567,-1318,7002
4142,1713364647007,1713364748787,101780,1935,-9787
4143,1713365645136,1713365756401,111265,-1871,9485
4144,1713366645581,1713366771249,125668,445,14403
4145,1713367645929,1713367758055,112126,348,-13542
4146,1713368645632,1713368777275,131643,-297,19517
4147,1713369645562,1713369761867,116305,-70,-15338
4148,1713370645307,1713370771897,126590,-255,10285
4149,1713371646272,1713371759947,113675,965,-12915
4150,1713372645095,1713372747925,102830,-1177,-10845
4151,1713373645032,1713373760086,115054,-63,12224
4152,1713374646191,1713374746275,100084,1159,-14970
4153,1713375645716,1713375756428,110712,-475,10628
4154,1713376645694,1713377115861,470167,-22,359455
4155,1713377645478,1713377747303,101825,-216,-368342
4156,1713378645105,1713378765703,120598,-373,18773
4157,1713379645705,1713379769803,124098,600,3500
4158,1713380645577,1713380747460,101883,-128,-22215
4159,1713381645036,1713381755308,110272,-541,8389
4160,1713382644939,1713382777533,132594,-97,22322
4161,1713383645537,1713383775618,130081,598,-2513
4162,1713384645543,1713387116072,2470529,6,2340448
4163,1713387066649,1713387231978,165329,1421106,-2305200
4164,1713387646999,1713387741380,94381,-419650,-70948
4165,1713388645114,1713388747585,102471,-1885,8090
4166,1713389645348,1713389741951,96603,234,-5868
4167,1713390645130,1713390753240,108110,-218,11507
4168,1713391645152,1713391758994,113842,22,5732
4169,1713392645832,1713392760954,115122,680,1280
4170,1713393645353,1713393746113,100760,-479,-14362
4171,1713394645379,1713394776665,131286,26,30526
4172,1713395644685,1713395752587,107902,-694,-23384
4173,1713396644669,1713396746738,102069,-16,-5833
4174,1713397645209,1713397764970,119761,540,17692
4175,1713398645915,1713398765204,119289,706,-472
4176,1713399645723,1713399802032,156309,-192,37020
4177,1713400645476,1713400766528,121052,-247,-35257
4178,1713401645818,1713401794097,148279,342,27227
4179,1713402644822,1713402749921,105099,-996,-43180
4180,1713403645764,1713403744761,98997,942,-6102
4181,1713404645780,1713404751806,106026,16,7029
4182,1713405646605,1713405755170,108565,825,2539
4183,1713406645154,1713406748680,103526,-1451,-5039
4184,1713407645473,1713407733206,87733,319,-15793
4185,1713408645318,1713408747915,102597,-155,14864
4186,1713409645802,1713409746806,101004,484,-1593
4187,1713410645568,1713410743850,98282,-234,-2722
4188,1713411645788,1713411757906,112118,220,13836
4189,1713412645560,1713412751379,105819,-228,-6299
4190,1713413644874,1713413737129,92255,-686,-13564
4191,1713414644996,1713414747999,103003,122,10748
4192,1713415645446,1713415758004,112558,450,9555
4193,1713416645637,1713416761077,115440,191,2882
4194,1713417645011,1713417746674,101663,-626,-13777
4195,1713418645301,1713418759591,114290,290,12627
4196,1713419645997,1713419759299,113302,696,-988
4197,1713420645958,1713420745230,99272,-39,-14030
4198,1713421645085,1713421738236,93151,-873,-6121
4199,1713422645247,1713422748224,102977,162,9826
4200,1713423645010,1713423757753,112743,-237,9766
4201,1713424645879,1713424752761,106882,869,-5861
4202,1713425645164,1713425752700,107536,-715,654
4203,1713426644983,1713426741741,96758,-181,-10778
4204,1713427645296,1713427759425,114129,313,17371
4205,1713428644994,1713428760162,115168,-302,1039
4206,1713429645232,1713429763341,118109,238,2941
4207,1713430645023,1713430764461,119438,-209,1329
4208,1713433012275,1713433121375,109100,1367252,-10338
4209,1713433645483,1713433740470,94987,-366792,-14113
4210,1713434646111,1713434778842,132731,628,37744
4211,1713435645972,1713435755267,109295,-139,-23436
4212,1713436645592,1713436757791,112199,-380,2904
4213,1713437644673,1713437770446,125773,-919,13574
4214,1713438645517,1713438739746,94229,844,-31544
4215,1713439645122,1713439746909,101787,-395,7558
4216,1713441007588,1713441129212,121624,362466,19837
4217,1713441646005,1713441879506,233501,-361583,111877
4218,1713442644524,1713442761515,116991,-1481,-116510
4219,1713443646254,1713443754533,108279,1730,-8712
4220,1713444645129,1713444758656,113527,-1125,5248
4221,1713445645153,1713445745776,100623,24,-12904
4222,1713446645145,1713446763762,118617,-8,17994
4223,1713447646045,1713447746469,100424,900,-18193
4224,1713448645228,1713448751892,106664,-817,6240
4225,1713449645017,1713449776250,131233,-211,24569
4226,1713450645315,1713450750695,105380,298,-25853
4227,1713451645494,1713451734869,89375,179,-16005
4228,1713452644981,1713452758399,113418,-513,24043
4229,1713453645765,1713453739835,94070,784,-19348
4230,1713454645548,1713454744480,98932,-217,4862
4231,1713455646794,1713455751976,105182,1246,6250
4232,1713456645647,1713456759902,114255,-1147,9073
4233,1713457644878,1713457746647,101769,-769,-12486
4234,1713458644816,1713458758953,114137,-62,12368
4235,1713459645916,1713459763476,117560,1100,3423
4236,1713460645305,1713460774600,129295,-611,11735
4237,1713461645235,1713461744978,99743,-70,-29552
4238,1713462648596,1713462774544,125948,3361,26205
4239,1713463646082,1713463750192,104110,-2514,-21838
4240,1713464645448,1713464754703,109255,-634,5145
4241,1713465645123,1713465758456,113333,-325,4078
4242,1713466645091,1713466763231,118140,-32,4807
4243,1713467645902,1713467758644,112742,811,-5398
4244,1713468645391,1713468744601,99210,-511,-13532
4245,1713469646088,1713469754604,108516,697,9306
4246,1713470645130,1713470758534,113404,-958,4888
4247,1713471645277,1713471747016,101739,147,-11665
4248,1713472645094,1713472750256,105162,-183,3423
4249,1713473645283,1713473783724,138441,189,33279
4250,1713474646165,1713474770379,124214,882,-14227
4251,1713475645824,1713475750848,105024,-341,-19190
4252,1713476645638,1713476760569,114931,-186,9907
4253,1713477645339,1713477782599,137260,-299,22329
4254,1713478645686,1713478771125,125439,347,-11821
4255,1713479645079,1713479837361,192282,-607,66843
4256,1713480645414,1713480756355,110941,335,-81341
4257,1713481645166,1713481772364,127198,-248,16257
4258,1713482648022,1713482758481,110459,2856,-16739
4259,1713483645496,1713483746437,100941,-2526,-9518
4260,1713484645380,1713484745396,100016,-116,-925
4261,1713485645224,1713485745055,99831,-156,-185
4262,1713486645411,1713486753383,107972,187,8141
4263,1713487645704,1713487751998,106294,293,-1678
4264,1713488647151,1713488750678,103527,1447,-2767
4265,1713489645908,1713489774755,128847,-1243,25320
4266,1713490646019,1713490758496,112477,111,-16370
4267,1713491644994,1713491759087,114093,-1025,1616
4268,1713492644739,1713492744615,99876,-255,-14217
4269,1713493645291,1713493763518,118227,552,18351
4270,1713494645750,1713494755267,109517,459,-8710
4271,1713495645330,1713495758744,113414,-420,3897
4272,1713496645501,1713496749373,103872,171,-9542
4273,1713497645490,1713497809407,163917,-11,60045
4274,1713498646200,1713498764638,118438,710,-45479
4275,1713499644588,1713499739446,94858,-1612,-23580
4276,1713500645161,1713500757710,112549,573,17691
4277,1713501646420,1713501743792,97372,1259,-15177
4278,1713502645207,1713502762387,117180,-1213,19808
4279,1713503645135,1713503762256,117121,-72,-59
4280,1713504646168,1713504768021,121853,1033,4732
4281,1713505644430,1713505740184,95754,-1738,-26099
4282,1713506645026,1713506738579,93553,596,-2201
4283,1713507645190,1713507767583,122393,164,28840
4284,1713508647241,1713508753308,106067,2051,-16326
4285,1713509645526,1713509768491,122965,-1715,16898
4286,1713510645824,1713514063493,3417669,298,3294704
4287,1713514011422,1713514191311,179889,2365598,-3237780
4288,1713514645459,1713514750415,104956,-365963,-74933
4289,1713515645256,1713515740481,95225,-203,-9731
4290,1713516646191,1713516744846,98655,935,3430
4291,1713517645074,1713517735031,89957,-1117,-8698
4292,1713518645172,1713518751068,105896,98,15939
4293,1713519645969,1713519754471,108502,797,2606
4294,1713520644954,1713520737186,92232,-1015,-16270
4295,1713521644959,1713521762110,117151,5,24919
4296,1713522645233,1713522744858,99625,274,-17526
4297,1713523645825,1713523752559,106734,592,7109
4298,1713524644903,1713524746293,101390,-922,-5344
4299,1713525645667,1713525764086,118419,764,17029
4300,1713526645703,1713526764645,118942,36,523
4301,1713527645405,1713527772002,126597,-298,7655
4302,1713528645403,1713528768307,122904,-2,-3693
4303,1713529645418,1713529792375,146957,15,24053
4304,1713530646336,1713530750154,103818,918,-43139
4305,1713531645573,1713531771419,125846,-763,22028
4306,1713532644383,1713532747493,103110,-1190,-22736
4307,1713533645870,1713533746499,100629,1487,-2481
4308,1713534646319,1713534747688,101369,449,740
4309,1713535646029,1713535738871,92842,-290,-8527
4310,1713536645547,1713536738789,93242,-482,400
4311,1713537645293,1713537763565,118272,-254,25030
4312,1713538645896,1713538755755,109859,603,-8413
4313,1713539645290,1713539757108,111818,-606,1959
4314,1713540645247,1713540760463,115216,-43,3398
4315,1713541645039,1713541761952,116913,-208,1697
4316,1713542645817,1713542756189,110372,778,-6541
4317,1713543645513,1713543758204,112691,-304,2319
4318,1713544645366,1713544772267,126901,-147,14210
4319,1713545645650,1713545784212,138562,284,11661
4320,1713546645597,1713546763567,117970,-53,-20592
4321,1713547644929,1713547764043,119114,-668,1144
4322,1713548644810,1713548763478,118668,-119,-446
4323,1713549645287,1713549771637,126350,477,7682
4324,1713550645648,1713550747060,101412,361,-24938
4325,1713551645450,1713551754445,108995,-198,7583
4326,1713552645413,1713552776366,130953,-37,21958
4327,1713553645841,1713553771925,126084,428,-4869
4328,1713554646016,1713554779712,133696,175,7612
4329,1713555647716,1713555762551,114835,1700,-18861
4330,1713556646653,1713556781872,135219,-1063,20384
4331,1713557645720,1713557764643,118923,-933,-16296
4332,1713558645911,1713558750877,104966,191,-13957
4333,1713559645679,1713559881625,235946,-232,130980
4334,1713560645579,1713564062476,3416897,-100,3180951
4335,1713564010942,1713564166312,155370,2365363,-3261527
4336,1713564645558,1713564740393,94835,-365384,-60535
4337,1713565645728,1713565752703,106975,170,12140
4338,1713566645719,1713566743267,97548,-9,-9427
4339,1713567645060,1713567749084,104024,-659,6476
4340,1713568645165,1713568739076,93911,105,-10113
4341,1713569645127,1713569757991,112864,-38,18953
4342,1713570646157,1713570763282,117125,1030,4261
4343,1713571645510,1713571739711,94201,-647,-22924
4344,1713572644797,1713572756832,112035,-713,17834
4345,1713573645408,1713573746839,101431,611,-10604
4346,1713574645272,1713574791538,146266,-136,44835
4347,1713575644960,1713575752194,107234,-312,-39032
4348,1713576644917,1713576755218,110301,-43,3067
4349,1713577645695,1713577759352,113657,778,3356
4350,1713578645186,1713578756353,111167,-509,-2490
4351,1713579645998,1713579752228,106230,812,-4937
4352,1713580644950,1713580774474,129524,-1048,23294
4353,1713581646044,1713581750472,104428,1094,-25096
4354,1713582645389,1713582749314,103925,-655,-503
4355,1713583645013,1713583758206,113193,-376,9268
4356,1713584645767,1713584763991,118224,754,5031
4357,1713585645575,1713585764940,119365,-192,1141
4358,1713586645051,1713586753576,108525,-524,-10840
4359,1713587644954,1713587765450,120496,-97,11971
4360,1713588646058,1713588755762,109704,1104,-10792
4361,1713589645088,1713589766665,121577,-970,11873
4362,1713590645498,1713590764112,118614,410,-2963
4363,1713591645277,1713591770149,124872,-221,6258
4364,1713592645235,1713592769782,124547,-42,-325
4365,1713593645311,1713593755261,109950,76,-14597
4366,1713594645298,1713594756763,111465,-13,1515
4367,1713595645363,1713595737588,92225,65,-19240
4368,1713596645451,1713596754734,109283,88,17058
4369,1713597645802,1713597749736,103934,351,-5349
4370,1713598645276,1713598755136,109860,-526,5926
4371,1713599645587,1713599753772,108185,311,-1675
4372,1713600646026,1713600765761,119735,439,11550
4373,1713601645897,1713601744660,98763,-129,-20972
4374,1713602644919,1713602737631,92712,-978,-6051
4375,1713603645398,1713603738110,92712,479,0
4376,1713604645099,1713604780216,135117,-299,42405
4377,1713605646449,1713605755142,108693,1350,-26424
4378,1713606645039,1713606771789,126750,-1410,18057
4379,1713607645279,1713607759397,114118,240,-12632
4380,1713608644971,1713608764684,119713,-308,5595
4381,1713609645721,1713609775242,129521,750,9808
4382,1713610645270,1713610759722,114452,-451,-15069
4383,1713611644672,1713611750727,106055,-598,-8397
4384,1713612646445,1713612743245,96800,1773,-9255
4385,1713613645314,1713613737157,91843,-1131,-4957
4386,1713614645379,1713614775399,130020,65,38177
4387,1713615646243,1713615757330,111087,864,-18933
4388,1713616644792,1713616740927,96135,-1451,-14952
4389,1713617644818,1713617768682,123864,26,27729
4390,1713618645862,1713618754857,108995,1044,-14869
4391,1713619645608,1713619795418,149810,-254,40815
4392,1713620645365,1713620761256,115891,-243,-33919
4393,1713621645299,1713621803513,158214,-66,42323
4394,1713622645160,1713622749966,104806,-139,-53408
4395,1713623645112,1713623749229,104117,-48,-689
4396,1713624645083,1713624792061,146978,-29,42861
4397,1713625645841,1713625746571,100730,758,-46248
4398,1713626645400,1713626746271,100871,-441,141
4399,1713627645480,1713627765052,119572,80,18701
4400,1713628645237,1713628753948,108711,-243,-10861
4401,1713629645180,1713629762350,117170,-57,8459
4402,1713630645345,1713631054812,409467,165,292297
4403,1713631645499,1713631759900,114401,154,-295066
4404,1713632645424,1713632772842,127418,-75,13017
4405,1713633646585,1713633757677,111092,1161,-16326
4406,1713634645226,1713634763155,117929,-1359,6837
4407,1713635645339,1713635751794,106455,113,-11474
4408,1713636644541,1713636759998,115457,-798,9002
4409,1713637645263,1713637752825,107562,722,-7895
4410,1713638645284,1713638748690,103406,21,-4156
4411,1713639645282,1713639795098,149816,-2,46410
4412,1713640645586,1713640753209,107623,304,-42193
4413,1713641644725,1713641752723,107998,-861,375
4414,1713642645663,1713642740734,95071,938,-12927
4415,1713643644923,1713643759239,114316,-740,19245
4416,1713644645496,1713644759784,114288,573,-28
4417,1713645645180,1713645749962,104782,-316,-9506
4418,1713646645244,1713646786451,141207,64,36425
4419,1713647646107,1713649063784,1417677,863,1276470
4420,1713649009847,1713649167880,158033,363740,-1259644
4421,1713649645676,1713649747766,102090,-364171,-55943
4422,1713650645386,1713650755602,110216,-290,8126
4423,1713651645155,1713651759115,113960,-231,3744
4424,1713652645540,1713656176691,3531151,385,3417191
4425,1713656085030,1713656277376,192346,2439490,-3338805
4426,1713656646489,1713656741608,95119,-438541,-97227
4427,1713657645745,1713657763988,118243,-744,23124
4428,1713658645548,1713658741994,96446,-197,-21797
4429,1713659645471,1713659748893,103422,-77,6976
4430,1713660645301,1713660742642,97341,-170,-6081
4431,1713661645308,1713661752274,106966,7,9625
4432,1713662648274,1713662767280,119006,2966,12040
4433,1713663645411,1713663756202,110791,-2863,-8215
4434,1713664644885,1713664749462,104577,-526,-6214
4435,1713665645059,1713665757622,112563,174,7986
4436,1713666645497,1713666756152,110655,438,-1908
4437,1713667647791,1713667742512,94721,2294,-15934
4438,1713668645216,1713668758073,112857,-2575,18136
4439,1713669645199,1713669762598,117399,-17,4542
4440,1713671007975,1713671156000,148025,362776,30626
4441,1713671645227,1713671761604,116377,-362748,-31648
4442,1713672645072,1713672779938,134866,-155,18489
4443,1713673646740,1713673764872,118132,1668,-16734
4444,1713674645285,1713674767479,122194,-1455,4062
4445,1713675645619,1713675765313,119694,334,-2500
4446,1713676644700,1713676752616,107916,-919,-11778
4447,1713677645324,1713677761239,115915,624,7999
4448,1713678645583,1713678752919,107336,259,-8579
4449,1713679644887,1713679761746,116859,-696,9523
4450,1713680647735,1713680757322,109587,2848,-7272
4451,1713681644888,1713681754570,109682,-2847,95
4452,1713682649117,1713682774935,125818,4229,16136
4453,1713683644993,1713683756741,111748,-4124,-14070
4454,1713684645304,1713684762306,117002,311,5254
4455,1713685644913,1713685755680,110767,-391,-6235
4456,1713686644921,1713686740692,95771,8,-14996
4457,1713687645490,1713687760957,115467,569,19696
4458,1713688646108,1713688753648,107540,618,-7927
4459,1713689645362,1713689752747,107385,-746,-155
4460,1713690645305,1713690786065,140760,-57,33375
4461,1713691645609,1713691755041,109432,304,-31328
4462,1713692645005,1713692761542,116537,-604,7105
4463,1713693644791,1713693765831,121040,-214,4503
4464,1713694646762,1713694756447,109685,1971,-11355
4465,1713695645197,1713695751466,106269,-1565,-3416
4466,1713696645199,1713696784428,139229,2,32960
4467,1713697646231,1713697751785,105554,1032,-33675
4468,1713698644823,1713698747138,102315,-1408,-3239
4469,1713699645093,1713699769649,124556,270,22241
4470,1713700644910,1713700782504,137594,-183,13038
4471,1713701645800,1713701752355,106555,890,-31039
4472,1713702645890,1713702742133,96243,90,-10312
4473,1713703645455,1713703766321,120866,-435,24623
4474,1713704645684,1713704746947,101263,229,-19603
4475,1713705644926,1713705763832,118906,-758,17643
4476,1713706647167,1713706759406,112239,2241,-6667
4477,1713707645188,1713707766654,121466,-1979,9227
4478,1713708645969,1713708747663,101694,781,-19772
4479,1713709645315,1713709757633,112318,-654,10624
4480,1713710645824,1713710754406,108582,509,-3736
4481,1713711645723,1713711763015,117292,-101,8710
4482,1713712645361,1713712761959,116598,-362,-694
4483,1713713644265,1713713739495,95230,-1096,-21368
4484,1713714645001,1713714759129,114128,736,18898
4485,1713715646623,1713715747577,100954,1622,-13174
4486,1713716644841,1713716759873,115032,-1782,14078
4487,1713717645004,1713717747932,102928,163,-12104
4488,1713718645038,1713718769606,124568,34,21640
4489,1713719646153,1713719753200,107047,1115,-17521
4490,1713720645461,1713720780750,135289,-692,28242
4491,1713721645299,1713721769674,124375,-162,-10914
4492,1713722645172,1713722776972,131800,-127,7425
4493,1713723646121,1713723747518,101397,949,-30403
4494,1713724644970,1713724761049,116079,-1151,14682
4495,1713725645512,1713725758278,112766,542,-3313
4496,1713726645732,1713726782130,136398,220,23632
4497,1713727645635,1713727741503,95868,-97,-40530
4498,1713728645121,1713728746740,101619,-514,5751
4499,1713729645957,1713729766296,120339,836,18720
4500,1713730645817,1713730745578,99761,-140,-20578
4501,1713731644759,1713731748382,103623,-1058,3862
4502,1713732644629,1713732764072,119443,-130,15820
4503,1713733645665,1713733751830,106165,1036,-13278
4504,1713734645097,1713734756484,111387,-568,5222
4505,1713735645088,1713735795795,150707,-9,39320
4506,1713736645675,1713736768132,122457,587,-28250
4507,1713737645127,1713737765484,120357,-548,-2100
4508,1713738647826,1713742188494,3540668,2699,3420311
4509,1713742082026,1713742285648,203622,2434200,-3337046
4510,1713742645066,1713742741553,96487,-436960,-107135
4511,1713743646355,1713743754512,108157,1289,11670
4512,1713744646240,1713744753163,106923,-115,-1234
4513,1713745644898,1713745747852,102954,-1342,-3969
4514,1713746644834,1713746764354,119520,-64,16566
4515,1713747645392,1713747748808,103416,558,-16104
4516,1713748645360,1713748746629,101269,-32,-2147
4517,1713749645538,1713749771528,125990,178,24721
4518,1713750646353,1713750747882,101529,815,-24461
4519,1713751645445,1713751741962,96517,-908,-5012
4520,1713752645256,1713752760736,115480,-189,18963
4521,1713753645870,1713753756386,110516,614,-4964
4522,1713754645141,1713754745701,100560,-729,-9956
4523,1713755647751,1713755760253,112502,2610,11942
4524,1713756644932,1713756759134,114202,-2819,1700
4525,1713757645543,1713757751666,106123,611,-8079
4526,1713758644760,1713758749896,105136,-783,-987
4527,1713759645177,1713759763616,118439,417,13303
4528,1713760645509,1713760756459,110950,332,-7489
4529,1713761645238,1713761752636,107398,-271,-3552
4530,1713762647294,1713762779507,132213,2056,24815
4531,1713763646691,1713763751786,105095,-603,-27118
4532,1713764646682,1713764750868,104186,-9,-909
4533,1713765645761,1713765750527,104766,-921,580
4534,1713766644744,1713766755899,111155,-1017,6389
4535,1713767645594,1713767753272,107678,850,-3477
4536,1713768645074,1713768749462,104388,-520,-3290
4537,1713769644951,1713769764283,119332,-123,14944
4538,1713770645945,1713770762589,116644,994,-2688
4539,1713771644544,1713771762079,117535,-1401,891
4540,1713772645175,1713772741882,96707,631,-20828
4541,1713773645146,1713773754844,109698,-29,12991
4542,1713774645541,1713774747047,101506,395,-8192
4543,1713775645163,1713775744167,99004,-378,-2502
4544,1713776645734,1713776780416,134682,571,35678
4545,1713777645558,1713777744418,98860,-176,-35822
4546,1713778645082,1713778777470,132388,-476,33528
4547,1713779645924,1713779759522,113598,842,-18790
4548,1713780645439,1713780776028,130589,-485,16991
4549,1713781646542,1713781752069,105527,1103,-25062
4550,1713782645122,1713782759639,114517,-1420,8990
4551,1713783645609,1713783742330,96721,487,-17796
4552,1713784645199,1713784773731,128532,-410,31811
4553,1713785645858,1713785745308,99450,659,-29082
4554,1713786645556,1713788123795,1478239,-302,1378789
4555,1713788067875,1713788237178,169303,422319,-1308936
4556,1713788645434,1713788745328,99894,-422441,-69409
4557,1713789645982,1713789760693,114711,548,14817
4558,1713790646466,1713790749224,102758,484,-11953
4559,1713791645403,1713791742054,96651,-1063,-6107
4560,1713792645208,1713792759255,114047,-195,17396
4561,1713793645407,1713793762701,117294,199,3247
4562,1713794645588,1713794756964,111376,181,-5918
4563,1713795645419,1713795756274,110855,-169,-521
4564,1713796645589,1713796755089,109500,170,-1355
4565,1713797645391,1713797760146,114755,-198,5255
4566,1713798645102,1713798779870,134768,-289,20013
4567,1713799646129,1713799771289,125160,1027,-9608
4568,1713800645363,1713800758550,113187,-766,-11973
4569,1713801644588,1713801750270,105682,-775,-7505
4570,1713802646110,1713802764219,118109,1522,12427
4571,1713803645012,1713803751675,106663,-1098,-11446
4572,1713804645348,1713804757061,111713,336,5050
4573,1713805645989,1713805752825,106836,641,-4877
4574,1713806645413,1713806761238,115825,-576,8989
4575,1713807645421,1713807804510,159089,8,43264
